query,intent
º£ÅÍ¸® ÃæÀü±âµµ ¾È °¡Á® ¿Ô³× ÃæÀüÇÒ °÷À» Ã£¾Æº¸¼¼¿ä.,4
º£Æ®³² »ç¾÷ÇÏ±â ÁÁÀ» °Í °°´Ï? Á» ´õ ¾Ë¾Æº¸°í ÇÏ¼¼¿ä.,4
º£Æ®³²¾î ¹è¿ì´Â °Å ¾î¶»°Ô »ý°¢ÇØ? ¿äÁò ¶ß´Â °Å °°¾Æ¿ä.,4
º£Æ®³²¾î ¹è¿ï±î ¿äÁò ¶ß´Â °Å °°¾Æ¿ä.,4
º£Æ®³²¿¡¼­ »ç¾÷ÇØº¼±î? Á» ´õ ¾Ë¾Æº¸°í ÇÏ¼¼¿ä.,4
º£ÇÁ¶û ´ÙÅù Ä£±¸¶ó¸é ¸ÕÀú »ç°úÇØº¸¼¼¿ä.,4
º£ÇÁ¶û ½Î¿ò ´ëÈ­·Î Ç®¾îº¸¼¼¿ä.,4
º§ÀÌ ¿ï¸®´Â °É ±â´Ù·Á ±â´Ù¸®´Â ÀüÈ­°¡ ÀÖ³ªºÁ¿ä.,4
º¯±â ¸·Çû´Âµ¥ ¾Æ¹« »ý°¢ÀÌ ¾È ³­´Ù. ¾ó¸¥ ¶Õ¾îº¸¾Æ¿ä.,4
º¯±â ¸·Çû¾î ¾ó¸¥ ¶Õ¾îº¸¾Æ¿ä.,4
º¯¸í°Å¸® »ý°¢ÇØºÁ º¯¸íº¸´Ù´Â Æ÷ÀåÀÌ ÁÁÀ» °Í °°¾Æ¿ä.,4
º¯¸í°Å¸®°¡ »ý°¢ÀÌ ¾È³ª º¯¸íº¸´Ù´Â Æ÷ÀåÀÌ ÁÁÀ» °Í °°¾Æ¿ä.,4
º¯ÇÑ°Ô ¾ø¾î ÁÁÀº °É ¼öµµ ÀÖ¾î¿ä.,4
º¯ÇÑ°Ô ÇÏ³ªµµ ¾ø¾î ÁÁÀº °É ¼öµµ ÀÖ¾î¿ä.,4
º¯È­°¡ ¾ø¾î ¸¶À½¿¡ µû¶ó ¾ó¸¶µçÁö ¹Ù²ð ¼ö ÀÖ¾î¿ä.,4
º¯È­¸¦ Á» ÁÖ°í ½Í´Ù. ±àÁ¤ÀûÀ¸·Î ¹Ù²ð ¼ö ÀÖ¾î¿ä,4
º° º¸·¯ °¡°í ½Í´Ù ·Î¸ÇÆ½ÇÏ³×¿ä.,4
º° º¸·¯ ½Ã°ñ °¡°í ½Í´Ù ·Î¸ÇÆ½ÇÏ³×¿ä.,4
º° »ç¶÷ÀÌ ¸¹´Ù ±×°É ±ú´Ý´Ù´Ï ´ë´ÜÇÏ½Ã±º¿ä.,4
º° ÀÏ ¾ø¾ú¾î? ±×·± Ã´ ÇÏ´Â °É ¼öµµ ÀÖ¾î¿ä.,4
º°°Å ¾Æ´Ñµ¥ ¶³·Á º°°Å ¾Æ´ÏÁö ¾Ê¾Æ¼­ ±×·¡¿ä.,4
º°°Íµµ ¾Æ´Ñ °Å °¡Áö°í Æ®ÁýÀâ´Â »ç¶÷ ¾î¶±ÇØ? ¿ôÀ¸¸é¼­ ¹«½ÃÇØÁÖ¼¼¿ä.,4
º°´Ô¿¡°Ô ¹°¾î º¸·Å Á¦°¡ º°ÀÌ¿¡¿ä.,4
º°´Ù¸¥ °Ô ¾ø´Â ÀÏ»ó ±×°Ô Çàº¹ÀÏÁöµµ ¸ô¶ó¿ä.,4
º°´Ù¸¥ °Ô ¾ø¾î ÀÎ»ýÀÌ ±×·± °Å¿¹¿ä. ±×·¯´Ù°¡ ´Ù¸¥ °Ô ³ªÅ¸³ªÁÒ.,4
º°´Ù¸¦ °Ô ¾ø´Â ÇÏ·ç ÀÛÀº°Í¿¡ °¨»çÇÏ´Â ¸¶À½À» °¡Á®º¸¼¼¿ä.,4
º°µé¿¡°Ô ¹°¾îºÁ Á¦°¡ º°ÀÌ¿¡¿ä.,4
º°ÀÇº° »ç¶÷ÀÌ ´Ù ÀÖ´Â µí Á¤¸» Æ¯ÀÌÇÑ »ç¶÷ ¸¹ÁÒ.,4
º°ÀÌ ¾È º¸¿© ÇÑÀûÇÑ ½Ã°ñ¿¡¼­ ÇÏ´ÃÀ» ¿Ã·ÁºÁº¸¼¼¿ä.,4
º´¹«Ã» ½Ã°è´Â Áö±Ýµµ °£´Ù ±º´ë ½Ã°è´Â ¸ØÃßÁö ¾Ê¾Æ¿ä.,4
º´¿ø °¡±â ½È¾î ´õ ¾ÆÇÁ±â Àü¿¡ °¡º¸¼¼¿ä.,4
º¸±â¸¸ÇØµµ Â¥ÁõÀÌ ³ªÁö Â¥Áõ³¯ ¶§´Â ±âºÐ Çª´Â À½¾Ç ¾î¶§¿ä?,4
º¸³Ê½º ±ð¿´¾î ¿ù±ÞÀÌ ±ðÀÎ °Íº¸´Ù ³´ÁÒ.,4
º¸µå Å¸·¯ °¡¾ßÁö Àúµµ ¹è¿öº¸°í ½Í¾î¿ä.,4
º¸µå°ÔÀÓ Àç¹Õ´Ù Àúµµ ÇÏ°í ½Í³×¿ä.,4
º¸¸§´Þ ¶¹´Ù ¼Ò¿øÀ» ºñ¼¼¿ä.,4
º¸¸§´ÞÀ» ºÃ¾î Á¦ ¾ó±¼ º¸¼Ì³ªºÁ¿ä.,4
º¸ÀÌ½ºÇÇ½Ì °°¾Æ ÀüÈ­ ²÷¾î¹ö¸®¼¼¿ä.,4
º¸ÀÌ½ºÇÇ½Ì °°Àºµ¥ °æÂû¿¡ ½Å°íÇÏ°í ÃëÇÒ ¼ö ÀÖ´Â Á¶Ãë¸¦ ÃëÇØº¸¼¼¿ä.,4
º¸ÀÌ½ºÇÇ½Ì ´çÇß¾î ½Å°íÇÏ¼¼¿ä.,4
º¸ÀÌ½ºÇÇ½Ì ÀüÈ­¿Ô¾î ½Å°íÇÏ¼¼¿ä.,4
º¸ÀÌ½ºÇÇ½ÌÀÎµí ÀüÈ­ ²÷¾î¹ö¸®¼¼¿ä.,4
º¸ÀÏ·¯ Æ²°í ³ª°¬¾î¤Ð¤Ð ÀÌ¹ø´Þ ³­¹æºñ°¡ ¸¹ÀÌ ³ª¿À°Ú³×¿ä.,4
º¸ÀÏ·¯ Æ²¾î³õ°í ³ª¿Ô¾î. ÀÌ¹ø´Þ ³­¹æºñ°¡ ¸¹ÀÌ ³ª¿À°Ú³×¿ä.,4
º¸Á¶ ¹èÅÍ¸® ¾È °¡Áö°í ¿Ô´Ù ºô·Á º¸¼¼¿ä.,4
º¸Á¶º£ÅÍ¸® ¾È °¡Á®¿Ô´Ù ºô·Á º¸¼¼¿ä.,4
º¸Áõ±Ý ¸¶·ÃÇÏ´Â °Ô ½±Áö ¾Ê³× ÀºÇà¿¡ °¡¼­ »ó´ã ¹Þ¾Æº¸¼¼¿ä.,4
º¸Áõ±Ý ¸ðÀß¶ó ÀºÇà¿¡ °¡¼­ »ó´ã ¹Þ¾Æº¸¼¼¿ä.,4
º¸Çè ¸¹ÀÌ µç °Å °°¾Ö ¹Ì·¡¸¦ ´õ ÁØºñÇÏ°í ÀÖ³ªºÁ¿ä.,4
º¸Çè ¸¹ÀÌ µé¾ú¾î ¹Ì·¡¸¦ ´õ ÁØºñÇÏ°í ÀÖ³ªºÁ¿ä.,4
º¸Çè·á ¼³°è ´Ù½Ã ÇØ¾ß ÇÏ³ª? Àç¼³°è°¡ ÇÊ¿äÇÏ´Ù¸é ÇÏ´Â °Ô ÁÁÀ» °Í °°½À´Ï´Ù.,4
º¸Çè·á Àç¼³°è ÇØ¾ß ÇÏ³ª? Àç¼³°è°¡ ÇÊ¿äÇÏ´Ù¸é ÇÏ´Â °Ô ÁÁÀ» °Í °°½À´Ï´Ù.,4
º¹ ¹Þ°ÚÁö? »Ñ¸°´ë·Î °ÅµÑ °Å¿¹¿ä.,4
º¹±Ù ¸¸µé¾î¾ßÁö À­¸öÀÏÀ¸Å°±â ½ÃÀÛÇÏ¼¼¿ä.,4
º¹±Ù Á» »ý°åÀ¸¸é À­¸öÀÏÀ¸Å°±â ½ÃÀÛÇÏ¼¼¿ä.,4
º¹ºÙÀ¸·Î ³¡³»´õ¶ó. ´É·ÂÀÌ¶ó¸é ´É·ÂÀÌ°ÚÁÒ.,4
º¹¼öÀü°øÇÏ°í ½Í¾î ÇÐÁ¡ °ü¸®ÇÏ¼¼¿ä.,4
º¹Àü½ÅÃ»Çß¾î ¸¹ÀÌ ¹è¿ì¸é ÁÁÁÒ.,4
º¹ÀüÇÏ°í ½Í¾î ÇÐÁ¡ °ü¸®ÇÏ¼¼¿ä.,4
º¹ÀüÇÏ¸é ÁÁ¾Æ? ³ªÁß¿¡ µµ¿òÀÌ µÉ °Å¿¹¿ä.,4
º¹ÀüÇÏ¸é ÈûµéÅÙµ¥ ±×·¡µµ ÇÏ´Â°Ô ³ªÀ»¾Æ? ³ªÁß¿¡ µµ¿òÀÌ µÉ °Å¿¹¿ä.,4
º¹ÀüÇß¾î ¸¹ÀÌ ¹è¿ì¸é ÁÁÁÒ.,4
º¼¸µ Ä¡°í ³î¾Ò¾î Àç¹Õ°Ú¾î¿ä.,4
º¼¸µ Ä¡°í ¿È Àç¹Õ°Ú¾î¿ä.,4
º½³¯ÀÌ ±â´ëµÅ º½Àº Ç×»ó µÎ±Ù°Å·Á¿ä.,4
º½¹æÇÐÀÌ´Ù! ºÎ·´³×¿ä.,4
º½¹æÇÐÇß¾î ºÎ·´³×¿ä.,4
º½¿¡ µ¿¹°¿ø °¡´Â°Å ¾î¶§? µ¿½ÉÀ¸·Î µ¹¾Æ°¥ °Å °°¾Æ¿ä.,4
º½¿¡ µ¿¹°¿ø µ¥ÀÌÆ® ¾î¶§? µ¿½ÉÀ¸·Î µ¹¾Æ°¥ °Å °°¾Æ¿ä.,4
º½ÀÌ ¿À±ä ¿À³ªºÁ µû¶æÇØÁ³ÁÒ.,4
º½ÀÌ ¿Ô¾î ÃÊ·ÏÃÊ·ÏÇÏ³×¿ä.,4
º½ÀÌ ¿ÔÀ¸¸é ÁÁ°Ú¾î º½Àº Ç×»ó µÎ±Ù°Å·Á¿ä.,4
º½ÀÌ´Ù ÃÊ·ÏÃÊ·ÏÇÏ³×¿ä.,4
º½ÀÎ°¡ºÁ ³¯¾¾°¡ ¸¹ÀÌ Ç®·ÈÁÒ.,4
ºÀ»çµµ ÇÏ°í »ç¶ûÀ» º£Ç®°í ½Í¾î ³ª¸¦ Áø½Ç·Î Á¸ÁßÇÏ°í »ç¶ûÇÒ ¶§ °¡´ÉÇØ¿ä.,4
ºÀ»çÈ°µ¿ ÇØº¼±î ÀÇ¹ÌÀÖ´Â ÀÏÀÌ³×¿ä.,4
ºÀ»çÈ°µ¿µµ Á» ÇØ¾ß ÇÏ´Âµ¥ ÀÇ¹ÌÀÖ´Â ÀÏÀÌ³×¿ä.,4
ºÎ´ã½º·¯¿î ±â´ë Á» ¶³ÃÄ³¾ ¾øÀ»±î? ÀÚ½ÅÀ» »ç¶ûÇÒ¼ö·Ï ¿ÜºÎÀÇ ÀÎÁ¤Àº ÇÊ¿ä ¾ø¾î¿ä.,4
ºÎµå·¯¿î ÀÌºÒ¿¡¼­ ³ª°¡±â ½È¾î Áö»ó Ãµ±¹ÀÌ´Ï ´ç¿¬ÇÏÁÒ.,4
ºÎ¸ð´Ô ³ëÈÄ°¡ °ÆÁ¤µÅ »ó´ãÀÌ³ª ÄÁ¼³ÆÃÀ» ¹Þ¾Æº¸´Â °Íµµ ÁÁÀ» °Å¿¹¿ä.,4
ºÎ¸ð´Ô ¸» ¾Èµè°í ¹ÝÇ×Çß¾î ³ªÁß¿¡ ÈÄÈ¸ÇÒ °Å¿¹¿ä.,4
ºÎ¸ð´Ô ¸ð½Ç ¼ö ÀÖÀ»±î? ÇüÆí´ë·Î ÇÏ¼¼¿ä.,4
ºÎ¸ð´Ô ¼±¹° ÃßÃµ. °°ÀÌ ¿©ÇàÀ» ¶°³ªº¸¼¼¿ä.,4
ºÎ¸ð´Ô ¼±¹° ÃßÃµÇØÁà °°ÀÌ ¿©ÇàÀ» ¶°³ªº¸¼¼¿ä.,4
ºÎ¸ð´Ô ¼±¹°Àº ¹¹°¡ ÁÁÀ½? »ç¶û°ú Çö±ÝÀÌ¸é ÃæºÐÇØ¿ä.,4
ºÎ¸ð´Ô ¼±¹°Àº ¹¹ÇÒ±î? »ç¶û°ú Çö±ÝÀÌ¸é ÃæºÐÇØ¿ä.,4
ºÎ¸ð´ÔÀÌ °°ÀÌ »ìÀÚ¼Å ÇüÆí´ë·Î ÇÏ¼¼¿ä.,4
ºÎ¸ð´ÔÀÌ ³» ²ÞÀ» ¹«½ÃÇØ ²Þ¿¡ ´ëÇÑ °èÈ¹À» ±¸Ã¼ÀûÀ¸·Î ¸»¾¸µå·Áº¸¼¼¿ä.,4
ºÎ¸ð´ÔÀÌ ³» ²ÞÀ» ¹Ý´ëÇØ ²Þ¿¡ ´ëÇÑ °èÈ¹À» ±¸Ã¼ÀûÀ¸·Î ¸»¾¸µå·Áº¸¼¼¿ä.,4
ºÎ¸ð´ÔÀÌ ¼± º¸·¡ ¸¹ÀÌ ¸¸³ªº¸¼¼¿ä.,4
ºÎ¸ð´ÔÃ³·³ »ì°í ½Í´Ù ÁÁÀº ºÎ¸ð´ÔÀ» µÎ¼Ì±º¿ä.,4
ºÎ¸ð´ÔÇÑÅ× ¹ÝÇ×Çß¾î ³ªÁß¿¡ ÈÄÈ¸ÇÒ °Å¿¹¿ä.,4
ºÎ»ê °¥±î? ¿©ÇàÀº Ç×»ó ÁÁÁÒ.,4
ºÎ»ê ³î·¯°¥±î? ¿©ÇàÀº Ç×»ó ÁÁÁÒ.,4
ºÎ¾÷ÇÒ±î? ÁÁ¾Æ¿ä!,4
ºÎÀÚ µÇ°Ô ÇØÁÖ¼¼¿ä Àúµµ¿ä.,4
ºÎÀÚ ¹é¼ö ÇÏ°í ½Í¾î ±×°Ô ÃÖ°íÁÒ.,4
ºÎÀÚ·Î ÅÂ¾î ³µÀ¸¸é ÁÁÀ» ÅÙµ¥ ¹º°¡ ¾ÈÇ®¸®´Â ÀÏÀÌ ÀÖ³ªºÁ¿ä.,4
ºÎÀÚÄ£±¸ ½ºÆ®·¹½º ±×·± °ÆÁ¤Àº ¾È ÇÏ¼Åµµ µÇ¾î¿ä.,4
ºÎÄÉ ´©°¡ ¹ÞÁö? ´©±¸µç ¹ÞÀ» »ç¶÷ÀÌ ÀÖÀ» °Å¿¹¿ä. Ä£±¸µéÇÑÅ× ¿¬¶ôÇØº¸¼¼¿ä.,4
ºÎÄÉ ¹¹·Î ÇÏÁö ´ç½ÅÀÌ ÁÁ¾ÆÇÏ´Â ²ÉÀ¸·Î ¸¸µé¾îº¸¼¼¿ä.,4
ºÎÄÉ ¾î¶² ²ÆÀ¸·Î ÇÏÁö ´ç½ÅÀÌ ÁÁ¾ÆÇÏ´Â ²ÉÀ¸·Î ¸¸µé¾îº¸¼¼¿ä.,4
ºÎÆÃ ½Ã°£ ³Ê¹« ¿À·¡ °É·Á °­Á¦Á¾·á ÇÏ°í ³ª¼­ ±×·± °æ¿ì°¡ Á¾Á¾ ÀÖ¾î¿ä.,4
ºÐ½Ä ¸Ô°í ½Í¾Æ. °Ç°­À» À§ÇØ Á¶±Ý¾¿ µå¼¼¿ä.,4
ºÐÀ§±â ÀÖ´Â µ¥¼­ µ¥ÀÌÆ®ÇÏ°í ½Í¾î ¸ÅÀÏ °¡°í ½Í³×¿ä.,4
ºÐÀ§±â ÁÁ¾Ò´Âµ¥ ¸Á ¼­·Î¸¦ ÇâÇÑ °¨Á¤µµ ÁÁ¾Ò°ÚÁÒ.,4
ºÐÀ§±â ÁÁ¾Ò´Âµ¥ ¸ÁÇß´Ù ´ÊÁö ¾Ê¾Ò¾î¿ä.,4
ºÐÀ§±â ÁÁÀº °÷¿¡¼­ µ¥ÀÌÆ®ÇÏ°í ½Í¾î ¸ÅÀÏ °¡°í ½Í³×¿ä.,4
ºÐÅë ÅÍÁöÁö¸¸ Æ÷±â¾ÈÇÑ´Ù°í ¸»Çß³×¿ä ¸¶À½ÀÌ Èûµé°Ú¾î¿ä.,4
ºÒ ³¯ »· Á¶½ÉÇÏ¼¼¿ä.,4
ºÒ ³¯ »·Çß¾î Á¶½ÉÇÏ¼¼¿ä.,4
ºÒ°øÆòÇØ ¼¼»óÀº ´©±¸¿¡°Ô³ª ºÒ°øÆòÇØ¿ä.,4
ºÒ¸¸À» ÀÔ¿¡ ´Þ°í ´Ù´Ï´Â »ç¶÷ ¶§¹®¿¡ °í¹ÎÀÌ¾ß ¿·¿¡ ÀÖ¾î¼­ ÇÇ°ïÇÏ°Ú¾î¿ä.,4
ºÒ¸¸ÀÌ ³Ê¹« ¸¹¾Æ ¿·¿¡ ÀÖ¾î¼­ ÇÇ°ïÇÏ°Ú¾î¿ä.,4
ºÒ¸¸Á·½º·¯¿ö ½º½º·Î ÁÁ´Ù°í ¸ø ´À³¢´Â°Ô Á¦ÀÏ ¾î·Á¿î °Í °°¾Æ¿ä.,4
ºÒ¸éÁõ ¿Â °Å °°¾Æ. °í¹ÎÀÌ ¸¹Àº°¡ ºÁ¿ä.,4
ºÒ¸éÁõÀÎ°¡ »ý°¢ÀÌ ³Ê¹« ¸¹¾Æ¼­ ±×·± °Í °°½À´Ï´Ù.,4
ºÒ¸éÁõÀÎ°¡ºÁ °í¹ÎÀÌ ¸¹Àº°¡ ºÁ¿ä.,4
ºÒ¾ÈÇØ µÎ·Á¿öÇÏÁö ¾Ê¾Æµµ µÅ¿ä.,4
ºÒÆíÇÑ »çÀÌ°¡ µÈ °Å °°¾Æ °ü°èÀÇ º¯È­°¡ ¿Ô³ªº¾´Ï´Ù.,4
ºÒÈ¿ÀÚ´Â ¿ó´Ï´Ù. ¿¬¶ôÀÌ¶óµµ µå·Áº¸¼¼¿ä.,4
ºßÆä °¡°í ½Í¾î Àúµµ µþ±â ÁÁ¾ÆÇØ¿ä. °°ÀÌ °¡¿ä.,4
ºí·¢µ¥ÀÌÀÎµ¥ Â¥Àå¸é °°ÀÌ ¸ÔÀ» »ç¶÷ÀÌ ¾ø¾î Â¥Àå¸éÀº È¥ÀÚ ¸Ô¾îµµ ¸ÀÀÖ¾î¿ä,4
ºí·¢¹Ú½º Á¦´ë·Î ÂïÇûÀ»±î Áö±Ý È®ÀÎÇØº¸¼¼¿ä.,4
ºí·¢¹Ú½º·Î º¸¸é ³ª¿Ã±î Áö±Ý È®ÀÎÇØº¸¼¼¿ä.,4
ºí·ÏÃ¼ÀÎÀÌ ¹¹¾ß? ½±°Ô ¸»ÇØ¼­ ¼ö¾øÀÌ ¸¹Àº ºí·ÏµéÀÌ Ã¼ÀÎÀ¸·Î ¿«¿©ÀÖ´Â°Å¿¹¿ä.,4
ºí·ÏÃ¼ÀÎÀÌ ¿Ö ÀÌ·¸°Ô ½Ã²ô·¯¿ö ½±°Ô ¸»ÇØ¼­ ¼ö¾øÀÌ ¸¹Àº ºí·ÏµéÀÌ Ã¼ÀÎÀ¸·Î ¿«¿©ÀÖ´Â°Å¿¹¿ä.,4
ºí·çÅõ½º ÀÌ¾îÆù »ì±î »ç¸é ÆíÇÏ°ÚÁÒ.,4
ºí·çÅõ½º ÀÌ¾îÆù ÆíÇÏ°ÚÁö »ç¸é ÆíÇÏ°ÚÁÒ.,4
ºñ ¸Â¾Æ¼­ ¿Ê Á¥¾ú¾î °¨±â Á¶½É ÇÏ¼¼¿ä.,4
ºñ ¿À±â ½ÃÀÛÇÏ³× ¿ì»ê ÁØºñÇÏ¼¼¿ä.,4
ºñ ¿À³× ¿ì»ê ÁØºñÇÏ¼¼¿ä.,4
ºñ ¿À´Â ³¯ ¿ì»ê µé°í ³ª°¡¼¼¿ä.,4
ºñ ¿À´Â ³¯ µ¥ÀÌÆ® ½Ç³» µ¥ÀÌÆ®°¡ ÁÁ°Ú³×¿ä.,4
ºñ ¿À´Â ³¯Àº ¸¸³ª¼­ ¹¹ÇÒ±î ½Ç³» µ¥ÀÌÆ®°¡ ÁÁ°Ú³×¿ä.,4
ºñ ¿À´Âµ¥? ¿ì»ê Ã¬±â¼¼¿ä.,4
ºñ ¿À´Âµ¥? ¿ì»ê µé°í ³ª°¡¼¼¿ä.,4
ºñ ¿Â´Ù ºñ ¸ÂÀ¸¸é ¾ÈµÅ¿ä!,4
ºñ ¿Í ¿ì»ê Ã¬±â¼¼¿ä.,4
ºñ°¡ ¿Í¼­ ´ª´ªÇØ Á¦½À±â¸¦ µ¹·Áº¸¼¼¿ä.,4
ºñ²¿´Â »ç¶÷ ÇÇÇÒ ¼ö ÀÖÀ¸¸é ÇÇÇÏ¼¼¿ä.,4
ºñ¸¸ ÆÇÁ¤ ¹Þ¾Ò¾î °Ç°­ÇÏ°Ô ¿îµ¿ÇØº¸¼¼¿ä.,4
ºñ¹Ð ÁöÄÑÁÙ±î? ¼¼»ó¿¡ ºñ¹ÐÀº ¾ø¾î¿ä.,4
ºñ¹Ð ÁöÅ³ ¼ö ÀÖÀ»±î ¼¼»ó¿¡ ºñ¹ÐÀº ¾ø¾î¿ä.,4
ºñ¹Ð¹øÈ£ ±â¾ï¾È ³ª È¸¿øÁ¤º¸ Ã£±â¸¦ ÇØº¸¼¼¿ä.,4
ºñ¹Ð¹øÈ£ ±î¸Ô¾ú´Ù È¸¿øÁ¤º¸ Ã£±â¸¦ ÇØº¸¼¼¿ä.,4
ºñ¹Ð¹øÈ£ ¹¹¿´´õ¶ó È¸¿øÁ¤º¸ Ã£±â¸¦ ÇØº¸¼¼¿ä.,4
ºñ¹Ð¹øÈ£ ÀÚ²Ù ¹Ù²Ù·¡ º¸¾È»ó ±×°Ô ÁÁÁÒ.,4
ºñ¹Ð¹øÈ£ ÀÚ²Ù ¹Ù²ã º¸¾È»ó ±×°Ô ÁÁÁÒ.,4
ºñ¹Ð¿¬¾Ö ÇÏ°í ÀÖ¾î ½º¸±ÀÖ°Ú³×¿ä.,4
ºñ¹ÐÀº ¾ø´Â °Å°ÚÁö ¾ðÁ¨°¡ ´Ù ¹àÇôÁö±â ¸¶·ÃÀÌÁÒ.,4
ºñ¹ÐÀº ¾ø¾î ¾ðÁ¨°¡ ´Ù ¹àÇôÁö±â ¸¶·ÃÀÌÁÒ.,4
ºñ¹ÐÀÌ ³Ê¹« ¸¹Àº °Å °°¾Æ ÇÏ³ª¾¿ ºñ¹ÐÀ» °øÀ¯ÇØº¸¼¼¿ä.,4
ºñ½Ñ ¸íÇ° ÀÌÁ¦ ±×¸¸ »ç¾ß°Ú¾î ³²ÀÇ ´«À» À§ÇÑ °Å¶ó¸é ÇÊ¿ä ¾ø¾î¿ä.,4
ºñ½Ñ ¼±¹° ºÎ´ã½º·´³ª. °í°¡ÀÇ ¼±¹°Àº ºÎ´ã½º·¯¿ï ¼öµµ ÀÖ¾î¿ä.,4
ºñ½Ñ°Ô ¸ÀÀÖ¾î °¡·Á ¸ÔÀ¸¸é ÁÁÁÒ.,4
ºñ¿À´Â³¯ ¹¹ÇÒ±î? ½Ç³» µ¥ÀÌÆ®¿ä.,4
ºñ¿À´Â³¯ ¹¹ÇØ? ½Ç³» µ¥ÀÌÆ®¿ä.,4
ºñ¿À¸é ¸¶Áß ³ª¿Í ÁÖ´Â »ç¶÷ ÀÖ¾î¼­ ÁÁ´Ù ¿ì»ê °°Àº »ç¶÷ÀÌ³×¿ä.,4
ºñÁ¤±ÔÁ÷ ¼­·´´Ù »ç¶÷ÀÌ °¡Àå Áß¿äÇÑµ¥ ¸»ÀÌÁÒ.,4
ºñÁ¤±ÔÁ÷ Â÷º° Â÷º°ÀÌ °¡Àå ¾È ÁÁÀº °Çµ¥ ½½ÇÁ³×¿ä.,4
ºñÁ¤±ÔÁ÷Àº »ç¶÷µµ ¾Æ´Ñ°¡ »ç¶÷ÀÌ °¡Àå Áß¿äÇÑµ¥ ¸»ÀÌÁÒ.,4
ºñÁ¤±ÔÁ÷ÀÌ¶ó Â÷º°¹Þ¾Æ Â÷º°ÀÌ °¡Àå ¾È ÁÁÀº °Çµ¥ ½½ÇÁ³×¿ä.,4
ºñÅ¸¹Î ¸Ô¾î¾ßÁö ²¿¹Ú²¿¹Ú Ã¬°Ü µå¼¼¿ä.,4
ºñÅ¸¹Î »ç¼­ ¸Ô¾î¾ß°Ú´Ù. ²¿¹Ú²¿¹Ú Ã¬°Ü µå¼¼¿ä.,4
ºñÆ®ÄÚÀÎ ³¯¸² ¾ÈÅ¸±õÁö¸¸ ÀØ¾î¹ö¸®¼¼¿ä.,4
ºñÆ®ÄÚÀÎ ¸ÁÇÔ ÇÑ°­ °¡ÀÚ ¾î¼­ ÀØ°í »õÃâ¹ß ÇÏ¼¼¿ä.,4
ºñÆ®ÄÚÀÎ ¤Ì¤Ì ¾ÈÅ¸±õÁö¸¸ ÀØ¾î¹ö¸®¼¼¿ä.,4
ºñÇà±â Å¸·¯ °£´Ù! Àß ´Ù³à¿À¼¼¿ä.,4
ºñÇà±â Å¸·¯ °øÇ× °£´Ù Àß ´Ù³à¿À¼¼¿ä.,4
ºñÇà±âÇ¥°¡ ³Ê¹« ºñ½Î ÀÏÂï ±¸¸ÅÇÏ¸é Á» ´õ Àú·ÅÇÏ°Ô »ì ¼ö ÀÖ¾î¿ä.,4
ºñÇà±âÇ¥°¡ ¿ÖÀÌ·¸°Ô ºñ½Î ÀÏÂï ±¸¸ÅÇÏ¸é Á» ´õ Àú·ÅÇÏ°Ô »ì ¼ö ÀÖ¾î¿ä.,4
ºùºù µ¹·Á¼­ ¸»ÇÏÁö ¸»°í ´ÙÀÌ·ºÆ®·Î ¸»ÇßÀ¸¸é ¸»ÇÏ´Â ½À°ü Â÷ÀÌÀÎ µí ÇÕ´Ï´Ù.,4
ºù¼ö ¸ÀÀÖ´Ù µðÀúÆ®´Â ¾ðÁ¦³ª ¸ÀÀÖ¾î¿ä.,4
ºú ¶§¹®¿¡ Á×À» °Í °°¾Æ ºú ¾ó¸¥ °±°í »õÃâ¹ßÇÏ¼¼¿ä.,4
ºúÀÌ ³Ê¹« ¸¹¾Æ ºú ¾ó¸¥ °±°í »õÃâ¹ßÇÏ¼¼¿ä.,4
ºü¶¼¸® ³ª°¨ ¾ó¸¥ ÃæÀüÇÏ¼¼¿ä.,4
ºýºýÇÑ ÀÏ»ó ¿©À¯°¡ »ý±â±æ ¹Ù¶ø´Ï´Ù.,4
»¡·¡ ³¡ ÀÌÁ¦ Ã»¼Ò ½ÃÀÛ.,4
»¡·¡ ´ÙÇß´Ù. ÀÌÁ¦ Ã»¼Ò ½ÃÀÛ.,4
»¡·¡Çß¾î. ºÎÁö·±ÇÏ½Ã³×¿ä.,4
»¡¸® °È´Ù°¡ ³Ñ¾îÁú»· Á¶½ÉÇÏ¼¼¿ä.,4
»¡¸® Á¤±ÔÁ÷ ÇÏ°í ½Í´Ù °ð ÇÒ ¼ö ÀÖÀ» °Å¿¹¿ä.,4
»§ ¸Ô¾î¾ßÁö ¸ÀÀÖ°Ô µå¼¼¿ä.,4
»§ ÇÑ °³¸¸ ¸Ô¾î¾ßÁö ¸ÀÀÖ°Ô µå¼¼¿ä.,4
»§²Ù³­ ¾ç¸» ºÃ³ª ±¦Âú¾Æ¿ä. ±×·²¼öµµ ÀÖÁÒ.,4
»©»©·Î ¸¸µé¾î ÁÖ¸é ÁÁ¾ÆÇÒ±î ¸Ô¾îº¸°í ½Í¾î¿ä.,4
»ª ¼±¹° ¹Þ¾Ò¾î Á¤¸» ±âºÐ ÁÁÀ¸½Ã°Ú¾î¿ä.,4
»ª ¼±¹° ÇØµµ µÉ±î ¹Þ´Â »ç¶÷Àº Á¤¸» ÁÁ°Ú¾î¿ä.,4
